,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
R-HSA-391160,-0.044670604,0.01808312,0.017821752,-0.008463644,0.041494645,0.010964652,-0.044768427,-0.014529635,0.021614255,0.032551743,-0.0041611474,0.04563707,0.058583427,-0.007199782,-0.02754224,0.021108152,-0.03697467,-0.0057508643,-0.0061076614,-0.043155063,-0.024133844,-0.032724604,-0.005779984,0.05356136,-0.051380344,-0.04890089,-0.0029634144,0.043361735,0.01575113,0.056739513,-0.037197374,-0.051707223,-0.012628673,-0.025086183,0.04850617,0.026840031,0.008069187,0.009704632,0.02485059,0.04560162,0.06694576,-0.03304462,0.007393662,0.030349296,0.016745761,-0.03534377,0.03825732,-0.015106952,-0.0099414345,0.029820608,0.015122026,-0.019272227,0.002768009,-0.006410094,-0.030410938,0.010645154,0.043003008,0.03983282,0.008371748,0.010240132,0.0020774985,0.0075482447,0.034833953,0.039181657,0.011138611,0.04878337,-0.039946064,0.0135502145,0.03421841,0.02049277,-0.03443397,0.04100723,0.041464653,0.006350103,-0.014053775,-0.021965154,0.02443716,0.001157925,-0.012940728,-0.05466327,-0.022934683,0.05691551,0.013391338,0.0009881002,0.00861465,0.028190652,-0.046827506,-0.06268528,0.01005074,0.023775209,0.0038653775,0.013335278,0.047191955,0.029844737,-0.027564738,0.03497173,0.0020070476,0.057069857,-0.013385795,-0.022074692,-0.0359542,-0.043845974,0.022984384,0.0044403523,0.04070149,0.013716517,-0.033178903,0.042641006,0.043399356,-0.015040528,-0.03549393,-0.054253057,0.019929864,-0.04652001,-0.008695775,0.029422823,-0.041621424,-0.006709354,0.020683065,0.023962053,-0.024203595,-0.0083622765,0.028157277,0.02133952,-0.0100216055,0.007319804,0.034556814,-0.022167785
R-HSA-2179392,-0.028573245,0.02351261,0.0115129845,-0.0041844784,0.04248713,0.015646929,-0.041064654,-0.006867466,0.016968444,0.031831846,-0.011176589,0.027765624,0.03364935,-0.02769157,-0.01668477,0.030202258,-0.011540474,-0.00480655,-0.004711487,-0.025548527,-0.027232986,-0.0261692,-0.03306304,0.047942355,-0.056438427,-0.03043435,0.023556646,0.025394509,-0.04104866,0.06064358,-0.0046852753,-0.068599686,-0.011384413,-0.016378913,0.0034444816,0.014050196,0.008577826,0.0138967605,0.03561483,0.02016408,0.035984803,-0.046558965,0.012754071,0.042417083,0.011302615,-0.022111619,0.035842586,0.004032865,0.017630477,0.030413445,0.018896868,-0.0276872,0.015408689,-0.0071579237,-0.045060467,0.0047963136,0.0434216,0.062658474,0.0036336503,0.01396401,-0.0061255395,-0.0077847745,0.025896803,0.05333453,-0.010082781,0.041723363,-0.037711643,0.014561741,0.040263508,0.004410592,-0.034339085,0.013100304,0.019413345,-0.0033915471,-0.04120467,-0.020215834,0.011455841,-0.017690212,-0.031848546,-0.027418097,-0.018346455,0.05196406,0.034908205,0.0037721284,0.0049143177,0.022089405,-0.056104697,-0.032777958,0.022756716,-0.008995645,0.017802648,0.014734573,0.032648917,0.020281313,-0.004481714,0.03933548,-0.0055727605,0.054813724,-0.02707758,-0.015151502,-0.02593778,-0.042650472,0.036069766,-0.009181322,0.0312272,0.026897222,-0.056574136,0.041719943,0.04614254,-0.019127212,0.014378371,-0.072519824,0.038370173,-0.035307746,-0.011651522,0.01703524,-0.007946078,-0.00272902,0.028028311,0.009826848,-0.04467321,-0.010231143,-0.0015120227,0.0065235794,-0.0033776853,0.020545341,0.05554725,-0.028916614
R-HSA-1483249,-0.32537532,-0.27050328,0.07734617,-0.25512767,-0.41701066,0.42788196,-0.11200106,-0.45139495,-0.2208084,-0.101690866,0.19463186,0.33502388,-0.4300117,-0.30366898,0.4271158,0.1436548,0.17557524,0.092307545,-0.3972097,-0.036452584,0.5537063,-0.5101562,-0.0060029263,0.3513912,-0.3656356,0.4074482,-0.07485004,-0.16457109,-0.06663653,0.027749985,0.121425815,0.48007002,-0.12244567,-0.028072635,-0.11804474,-0.406758,0.5895033,-0.5528543,0.067602806,-0.50644237,0.15668795,-0.11602917,-0.4254816,-0.20938516,-0.18937509,0.17282474,-0.09816512,0.3405085,0.6755664,0.0030315164,0.1863581,0.20896484,0.20434247,-0.725801,0.5272414,-0.17374402,0.028686754,0.2808493,-0.10852664,0.35996714,-0.078596845,0.058666073,0.34773672,-0.1954293,-0.26476637,-0.44950908,-0.04289503,-0.08556139,-0.13986406,-0.2705091,0.45338482,-0.28044498,0.19112043,-0.33643928,-0.29518807,-0.18893746,-0.071704835,0.7012748,-0.09388404,-0.1286942,-0.47181085,0.065342955,0.423841,0.06053425,-0.42267653,-0.24288458,0.25531653,-0.29962927,-0.42429927,0.51673317,0.64355946,-0.38673872,-0.4742916,-0.37005302,-0.5259314,-0.2571997,-0.51988274,-0.110907525,0.53127736,-0.45111042,-0.4853762,0.28892225,0.4326005,-0.19434929,-0.72292554,0.06786655,0.17075413,0.0040748008,0.38872772,0.15940085,-0.37892073,0.1691315,-0.25395662,-0.18685204,0.12890375,-0.041409835,-0.30466914,-0.08411371,-0.28197068,0.034199856,0.14497899,0.02581577,0.23944464,-0.62422335,-0.5342262,0.13659617,-0.24749109,-0.36702064
R-HSA-170968,-0.0397595,0.048996672,0.0020274594,5.2442163e-05,0.015606856,-0.004238186,-0.024041608,0.0064067496,0.03271663,0.043634824,-0.008750702,0.046305686,0.03515829,-0.022339607,-0.047554627,-0.006356448,-0.030688498,0.036249623,-0.0064898618,-0.021170393,-0.01928616,-0.04164662,-0.016249528,0.033998746,-0.04043979,-0.029494237,0.015372087,0.039663013,-0.008103395,0.08758281,-0.02256994,-0.03131955,-0.017849855,-0.03288713,0.029195327,0.027949004,0.0066666584,0.0060834615,0.04145462,0.0067865234,0.08262088,-0.039656688,0.015890319,0.04470685,0.025751684,-0.03119457,0.03038034,-0.012406409,0.021922017,0.0124891475,0.034966245,-0.028721236,0.046954386,-0.016608967,-0.028871363,0.020516468,0.020620828,0.047793098,-0.006742496,-0.011580022,0.00976073,-0.0010547999,0.013248971,0.05443089,0.00020558015,0.07664051,-0.043267474,0.014182778,0.036671303,0.019554287,-0.021558572,0.011670753,0.034509964,0.01576376,-0.025024243,-0.0073347334,0.017047375,-0.022610646,-0.034891866,-0.032279342,-0.0052643623,0.065743364,0.010578362,0.0011673672,0.02603283,0.019148571,-0.022501023,-0.067543566,0.020450305,0.015315536,0.017383477,-0.0033457,0.011090947,0.007907821,-0.028492706,0.008902115,-0.013376155,0.05649765,-0.003942631,-0.0022931453,-0.027205123,-0.048987895,0.028687928,0.003597482,0.0167401,0.035328824,-0.045551393,0.029959183,0.011270406,-0.0011042155,0.015097329,-0.03711048,0.034213882,-0.011866659,0.0003468562,0.016374804,-0.018746868,-0.017609712,0.0036341436,0.032984342,-0.030950485,0.0031895852,0.008749077,0.023896644,-0.024680974,0.022732073,0.066660255,-0.0025842823
R-HSA-1632852,0.02927829,0.010553198,0.08683691,0.07085449,0.10852833,0.04622428,0.0871743,-0.032768913,0.02803437,0.11223858,-0.047292672,-0.0695837,0.080350295,0.07577537,0.037664097,0.13037443,0.042094562,0.07323125,-0.10057977,-0.020506462,0.01581166,-0.11716224,-0.09360462,0.0063117705,0.03412138,-0.119830795,0.058803085,0.03769908,0.03140181,-0.015212007,-0.05275636,0.0111884475,0.055645436,0.108838454,-0.03360367,-0.051351745,0.008006701,-0.08530003,0.051404353,-0.09342307,0.043120444,-0.028469512,-0.005673116,0.009936491,0.053544164,0.034040168,-0.067284085,-0.061668813,0.020157214,-0.016778842,-0.010874789,0.04155281,0.108161055,0.007463944,-0.0508376,0.076058745,-0.037316717,0.10098846,0.08227839,0.020439232,0.08069789,0.06776501,-0.031005487,0.022424571,0.086631335,-0.07106427,-0.084537126,-0.015992487,-0.0003206022,0.028610062,-0.04146746,0.10489147,0.0034482367,-0.037926212,0.06018809,-0.113617435,-0.021810848,0.06733512,-0.034894012,-0.079652146,-0.014440342,0.06704445,0.0049131988,0.059317823,0.0023791334,0.03460378,0.03590819,-0.022756707,-0.074280664,0.103425846,-0.10767192,-0.010437746,0.028822342,-0.06007603,-0.08763142,-0.02533087,-0.058119975,0.0050385743,-0.012326112,-0.08067341,-0.03626383,-0.019743584,-0.07232717,0.0691735,-0.06679891,-0.07137969,-0.062747665,0.06923844,-0.04720722,-0.07395022,-0.03141187,0.04716594,0.08502358,-0.030785665,-0.063980035,0.023790931,-0.043465704,-0.0454163,-0.023822725,0.044647053,0.09986988,0.10857325,0.028413443,-0.01721595,0.08636122,0.104443744,0.02898977,-0.058343165
R-HSA-8853336,-0.019578388,0.024944201,0.023429295,0.01371029,0.056090217,0.0055527156,-0.010846989,-0.015772866,0.0032765325,0.022112831,-0.025355427,0.04566072,0.008618917,-0.03645937,-0.004346812,-0.00761899,-0.049546037,-0.016339825,0.008742509,-0.010388337,-0.01659088,-0.0364383,0.0100595765,0.04171777,-0.04814306,-0.017580738,-0.0072134994,0.072088644,-0.014079036,0.070551105,-0.04971166,-0.033173203,-0.03712137,-0.041370682,-0.0048901327,0.04747241,0.029254828,0.004968508,0.04477414,0.016404795,0.018662684,-0.02319374,-0.0014878466,0.03131755,-0.0073372535,-0.04679241,0.038923826,-0.020807214,-0.0072061927,0.033641823,0.03508015,-0.020005634,0.028391736,-0.0014132019,-0.02699529,-0.028613754,0.02796386,0.041414537,-0.0025386924,0.010958396,-0.028422225,0.024183502,0.01996947,0.050479565,0.012900983,0.042446952,-0.03465133,0.014019614,0.015452536,0.0053364197,-0.034265205,0.044909243,0.05479254,0.029661268,-0.007042369,-0.012199519,0.04202577,0.012750447,-0.02246851,-0.029918348,-0.009257823,0.04570522,0.00757728,-0.015118783,0.023192953,0.0048309816,-0.03326315,-0.03819165,0.02997071,0.001426423,0.004030766,0.021659158,0.026139734,-0.015266083,-0.024787204,0.015004702,0.00057587214,0.04661148,-0.01027325,-0.025719568,-0.06315212,-0.05852106,0.01895633,0.027098153,0.051161323,0.016681429,-0.07135509,0.037277073,0.05630728,0.010755009,-0.0077045485,-0.03501588,0.009520801,-0.05420929,-0.010878506,0.044115458,-0.015924891,-0.010506693,0.04023108,0.0225083,-0.04460271,-0.011936945,-0.010776896,0.023626722,-0.033844557,0.0064095566,0.036350314,-0.022845896
R-HSA-5467345,-0.014374992,-0.014354348,0.004971834,-0.041512106,0.0107932165,-0.021474274,-0.031275775,-0.031105109,0.058436874,0.028023332,-0.00030427764,0.048884857,0.055224165,-0.05076714,-0.052848544,0.0020737946,-0.029027201,0.020503318,-0.018655965,-0.02190409,-0.0011283299,-0.04740902,-0.012411938,0.08787564,-0.020349437,-0.06778031,-0.024319913,0.016513351,0.013122365,0.04552249,-0.028768923,-0.051670846,0.009437976,-0.012451229,0.03947287,0.010935133,-0.0116800135,-0.008231961,0.034176305,0.039784648,0.017941333,-0.03678026,-0.0049255365,0.036232345,0.013926334,-0.055410873,0.021786783,0.008123668,0.017658694,-0.019912597,0.016819894,0.023949245,0.04551912,0.009909731,0.0049399845,-0.021507908,0.023957402,0.007677406,0.014805945,-0.029509963,0.032288186,0.01142219,0.039300855,0.031901177,0.028989663,0.059627037,-0.012205605,0.039564528,0.04576579,0.032943737,-0.053847563,0.027506992,0.06302744,-0.048319668,-0.024260005,-0.023844471,0.01779419,0.031315867,-0.0055953655,-0.031396247,0.0026791412,0.011925254,0.009909738,-0.011049844,0.027967284,0.009040764,-0.05626762,-0.076535806,0.027752861,0.02972253,-0.012178395,0.0040922025,0.052366666,0.0038666017,-0.011329785,0.0021924935,0.0050380463,0.06978128,0.022494745,-0.03787204,-0.011990728,-0.06328232,0.027770404,-0.001985914,0.018976122,0.016623974,-0.030060543,0.027907362,0.042769022,-0.03209538,-0.023766372,-0.07152485,0.012564402,-0.038992435,-0.032017693,0.044589296,-0.01240569,0.014140372,-0.017657753,-0.021926323,-0.038643375,-0.025844175,0.029400948,0.044987276,-0.02544387,-0.013772298,0.023467146,-0.02181565
R-HSA-211163,-0.02743933,0.035393957,0.007850263,0.011334947,0.036386527,0.00082499115,-0.04051948,-0.016890403,0.03831851,0.0095215,-0.014053006,0.03413986,0.06373051,-0.04582041,-0.015105555,0.052718636,-0.04421896,-0.010878451,0.013525651,-0.051833197,-0.0077479626,-0.0343411,-0.012402336,0.052521873,-0.05480983,-0.04202703,-0.016093161,0.03244337,-0.0034060273,0.06387885,-0.034995873,-0.0554068,-0.01409401,-0.01567599,0.028638285,0.016676024,-0.0070875185,0.0066282153,0.03882881,0.041404594,0.034666166,-0.035753235,-0.009413087,0.036495045,0.02936069,0.0025824066,0.030361593,0.006928757,0.0012813217,0.041539222,0.015912736,-0.029554613,0.006012056,-0.010772161,-0.035412513,-0.0014965297,0.031217724,0.055827007,0.003788188,0.0103883315,-0.020516068,-0.006160388,0.044464305,0.030972488,0.0076391865,0.047939718,-0.015458347,0.031351075,0.037144423,-0.0021239156,-0.04282788,0.04775332,0.03209812,0.0056839357,-0.02994581,-0.014172834,0.011648418,-0.0098954085,-0.02022424,-0.04064065,-0.035683207,0.038124874,0.006254574,0.0030930643,0.009885938,0.017199196,-0.043643747,-0.060839236,0.026831608,0.026856607,0.023404617,0.019808624,0.027419744,0.026840594,-0.021314524,0.037208457,0.037505418,0.0718835,-0.0026995672,-0.037170358,-0.011877853,-0.043063037,0.021541325,0.0049373927,0.028118387,0.03489441,-0.031299304,0.049680546,0.056654606,-0.001141921,-0.011366673,-0.058233093,0.031793285,-0.044320226,-0.03581215,0.046218492,-0.022592474,0.01622305,0.023924885,0.009088661,-0.043217532,-0.013004292,0.020399004,0.024264961,-0.0022056475,0.03654857,0.033906303,-0.035118442
R-HSA-427413,-0.022579838,-0.38557678,-0.014642449,0.36433485,0.27496624,-0.08121037,-0.14390314,-0.06588739,-0.090959534,-0.30537796,0.19103728,0.29463887,-0.22555582,0.2186969,-0.07119571,-0.3288256,0.17225902,0.14633651,-0.25876275,-0.14055493,-0.049166813,0.072129466,-0.0139610395,-0.03907774,0.05791814,0.17051733,-0.4512574,-0.22274354,0.32223532,0.09083794,-0.4172343,0.21169412,-0.38266927,-0.10204429,-0.32548365,0.20076847,-0.075998306,-0.24719349,0.2327358,0.29241407,0.17928447,-0.23176327,0.20386234,0.18412814,-0.067618966,0.12780774,-0.22607109,0.30831492,0.26504445,-0.18225354,-0.6561374,0.18034177,0.33638433,-0.57841015,-0.2166816,0.10790342,-0.09179158,-0.2116337,0.094042055,0.66114265,0.29711255,-0.109108746,-0.10219638,0.13730522,-0.20993167,0.07401357,0.2901664,0.29018807,0.047607526,0.23342621,-0.17841458,-0.13751769,0.09832148,-0.15564017,0.21751133,0.10859187,-0.26974404,0.14511205,0.08047852,0.07441373,0.1761064,0.11975561,-0.37241206,0.095593825,-0.019997427,0.031457603,0.27404055,-0.2983616,-0.125662,-0.37293968,0.0026311523,0.22838093,0.0033192672,0.10028525,0.037768014,0.057176933,0.15564342,0.5338351,0.13023825,-0.31066987,0.28106713,-0.07538001,0.15217845,0.32944912,0.24586341,-0.27682975,0.076725855,-0.14649174,0.2049925,-0.28968868,0.07033295,-0.30910736,0.27843434,0.38186258,-0.23075601,-0.3316163,0.15285476,-0.38434198,0.34488463,-0.09953752,-0.32591605,0.34452108,0.038675394,0.082641855,0.061615452,-0.19533533,-0.23028067,-0.03818883
R-HSA-425407,-0.1436136,0.2186225,-0.16781811,0.030017076,-0.19113214,0.21586423,-0.26136872,-0.086938925,-0.2796355,0.40345043,-0.09726683,-0.4989641,0.16944265,-0.1996824,-0.33258405,0.047461107,-0.08885376,-0.13217022,-0.38882285,-0.18436077,-0.290236,0.5813783,-0.01683949,0.28459963,-0.07016301,-0.33251116,-0.2746244,0.2641768,-0.31521198,-0.25174165,0.13069484,0.15780747,0.4433265,0.49874157,-0.6348578,0.33977014,0.20995937,-0.023241032,0.12429019,0.4341818,-0.20897774,-0.5007294,0.05492715,0.022008982,-0.019216772,-0.47295576,0.18661427,0.12364434,0.03671938,-0.48080403,0.040057026,0.33868185,0.33283293,-0.11231201,0.23064089,0.1448469,-0.1145209,-0.29497126,0.18665981,0.43639788,0.42186403,-0.30766207,-0.175041,-0.14324805,0.28908002,0.0014146939,-0.0053147487,0.1691798,-0.13933626,-0.38870555,-0.20037642,0.0020519346,-0.05931126,0.004307502,-0.22116935,-0.14656746,-0.27214766,-0.21550523,0.21637392,0.6389362,0.1721342,0.44259453,0.118689194,-0.0796694,-0.5720009,0.11432184,0.55486125,-0.4495998,0.23080337,0.2248446,-0.21580644,0.13208728,-0.007765716,0.42153835,-0.0013692379,-0.43803275,-0.42490244,0.4366456,-0.2132073,0.13861917,-0.22604167,0.21295331,0.3389878,-0.46907255,-0.4395229,-0.10818322,0.3534985,-0.48490593,-0.030688561,-0.026146028,0.051224686,0.010038663,-0.270436,-0.2090059,-0.12778045,0.3834272,0.22660021,0.17816001,0.50202763,-0.27673534,0.53070045,0.15063737,0.35100412,-0.48495984,-0.019160854,-0.039738618,0.020424275,-0.17257835
R-HSA-5689901,-0.035077464,0.019218251,0.025422154,-0.0001300532,0.035494532,0.007460036,-0.03509816,-0.0094934935,0.022966523,0.01827316,-0.002227633,0.035649683,0.06191562,-0.022315431,-0.0292322,0.021454263,-0.04147393,-0.013176506,-0.0019398386,-0.0422371,-0.015408976,-0.036466837,-0.0057247276,0.05854458,-0.047114253,-0.03943298,-0.012008776,0.052145306,0.01750149,0.066555575,-0.039393418,-0.051381387,-0.020149307,-0.025921715,0.038543053,0.02877019,0.006591269,0.012492833,0.042645857,0.036408667,0.05446826,-0.042043604,-4.859461e-05,0.038489036,0.025565278,-0.021732338,0.04252311,-0.015513806,-0.0033853,0.021228913,0.017264836,-0.015931306,0.005973736,-0.011707489,-0.03268478,-0.00060567434,0.03212195,0.04128192,0.0029820695,-0.0045219916,-0.0051493524,0.0037849413,0.033332244,0.044554748,0.026426733,0.052804537,-0.021640202,0.012042403,0.041600496,0.013813238,-0.042041063,0.04585617,0.046057325,0.0009468243,-0.012365523,-0.023607612,0.02797331,-0.0027389354,-0.022849256,-0.05161154,-0.026931424,0.045034394,0.006193191,-0.004352618,0.005180701,0.020121105,-0.048775267,-0.05866985,0.024271514,0.031325825,0.004612025,0.018929375,0.027314456,0.020042006,-0.034478776,0.020281432,0.008757769,0.062237468,-0.0049759946,-0.030297805,-0.0337409,-0.052554384,0.02493449,0.013912707,0.029079514,0.034023236,-0.043721694,0.036106966,0.039391264,0.0016515366,-0.02741315,-0.04923534,0.03549134,-0.042789046,-0.021295657,0.046561398,-0.030786077,-0.008688808,0.023159876,0.01910911,-0.020765986,-0.015249993,0.020304397,0.022586456,-0.019860147,0.011957828,0.03325078,-0.037956033
R-HSA-1606341,0.02293706,-0.02045368,0.07813761,-0.054151516,-0.06519884,0.005429554,0.0066538863,-0.088600636,-0.006547313,0.029316282,0.07729946,-0.041535486,0.114381135,-0.00022558309,-0.0648233,-0.0071549155,0.03714514,-0.0059452774,-0.020355023,-0.02466637,-0.06603621,-0.07007474,0.029602703,0.11413984,-0.056297347,-0.057898335,-0.018502118,0.039932396,0.048057273,0.039989095,-0.012741385,-0.038546942,-0.0105878245,0.02033955,0.0054037236,0.09411043,0.02543525,0.07334956,-0.04930397,-0.0814559,0.020182185,-0.0068151355,0.054463778,0.01851941,0.046820015,-0.00942892,0.03713356,-0.08525852,-0.024753382,0.03207,0.008455526,0.020683648,-0.07863247,0.026485942,-0.04530359,-0.02655613,0.095411174,0.069095075,-0.0068141185,-0.022720942,-0.013593213,-0.0042645913,0.061298557,0.049163055,0.0009328835,-0.02462288,-0.022897048,-0.015098844,-0.03684943,0.023389712,0.019727588,0.009418428,0.04766286,-0.03168065,-0.0035016052,-0.062303748,0.06410371,0.02519809,-0.025274543,0.02839056,0.016763408,0.05046498,0.06357785,-0.035263114,0.07242575,0.009227506,-0.04435347,-0.025204226,0.028183565,0.08404288,0.03267765,0.04834505,0.019717932,0.07707496,-0.098914444,-0.051139154,0.013052778,0.05014302,0.039026238,-0.005852431,-0.0043533444,-0.106062874,0.017666204,0.05862549,-0.010162329,0.048045695,0.040989596,0.05476527,0.07283522,-0.06442166,-0.028520783,0.02463967,0.059517857,-0.081047095,0.012159424,-0.02921284,-0.061526738,-0.020453759,0.004460411,0.02955473,0.026626319,-0.0032159453,0.017947461,0.004100887,-0.0061393343,0.029097492,0.035597328,-0.118733644
R-HSA-194315,0.11775066,0.134526,-0.17581111,-0.10053667,-0.057931695,-0.07652617,0.31975463,0.28699312,-0.3487732,0.07378537,0.23530121,-0.5361748,0.089497015,-0.14820583,-0.108003125,0.75322056,-0.279753,-0.11577136,0.38115236,0.44350052,0.27263036,-0.27619016,-0.41710454,0.33699346,0.29578507,0.21180153,-0.76509964,0.3113599,-0.12656638,0.45426702,0.14626089,0.36606246,0.32794803,0.31076697,0.17564297,0.25532556,-0.3885734,0.21661481,-0.17909133,0.03373139,-0.5001781,0.054797262,-0.5949265,0.22582218,-0.22490482,-0.38260943,0.33386874,-0.6857717,-0.2414541,-0.5137243,0.3864807,-0.52396077,-0.30732545,0.0043466734,-0.39047107,-0.012277925,0.37865454,0.18438238,-0.55236596,-0.08378777,-0.50411063,-0.3525586,0.33060807,0.2536334,-0.47259265,0.092931286,0.10819975,0.32230052,0.3817981,0.50081956,0.19362622,-0.27629238,0.19817619,0.2063244,-0.30653882,-0.18110588,-0.3555898,0.12766363,-0.34886152,0.2829444,0.26652113,-0.12138283,0.07748614,-0.34503824,0.08298934,0.15946442,-0.08878705,-0.013220843,0.33118707,-0.16895276,-0.074805915,-0.4397276,0.41821617,0.25763285,-0.31060654,0.35915312,0.30458263,-0.5615786,0.3305765,0.2887373,-0.019327743,0.54926646,0.03237851,0.096839786,0.13548523,0.20684738,0.032845158,-0.5014724,-0.21937694,0.03990378,-0.274003,0.112912774,-0.09101943,-0.06279267,0.17892843,0.01638193,-0.57848424,0.34571376,0.60220146,0.18738092,0.5335004,0.55376536,-0.250664,-0.37358153,0.5088295,0.22881526,-0.4960172,-0.0030874908
R-HSA-71064,0.03506897,-0.23408027,0.012073989,-0.20292418,-0.22715616,0.20016174,0.016137104,-0.036470097,-0.052481215,-0.027704988,0.1570121,-0.018637042,0.094107494,0.106432945,0.13289908,0.08597413,0.022007745,-0.04999233,-0.078405485,-0.10081166,-0.05870442,0.04285621,-0.006984232,0.08320553,-0.20426218,-0.04709364,-0.09993763,0.0231295,-0.21213253,-0.034589224,0.1129526,0.17210361,-0.16057828,-0.024206005,0.08389478,-0.064087704,0.097962864,-0.29308838,0.013129551,-0.03223205,0.067788996,0.0698974,-0.07775372,0.021693354,-0.06691292,0.041342355,0.018164195,-0.09442275,0.15199582,0.113825336,-0.00545723,0.11076732,0.08218636,-0.28328747,0.19849831,-0.04886105,0.081020646,0.014467694,-0.022239186,0.093670346,0.097380735,-0.07229091,0.1002261,-0.091438554,0.013844778,0.02524708,0.0004173685,-0.074476264,-0.051948383,-0.0060548196,0.0691295,-0.06812132,0.042928107,0.03735859,0.044678375,-0.13465127,0.10440525,0.007624809,0.001568649,-0.028540472,-0.06331481,-0.057631195,0.25601685,-0.0018131773,-0.15959188,0.11888413,0.01972938,-0.05385905,-0.008439522,0.2815864,0.15607563,0.019448804,-0.041570008,-0.09791562,-0.085204005,0.13491084,-0.13813564,-0.2500634,0.06592222,-0.04227329,-0.10272871,0.06549517,-0.009488929,0.025179073,-0.07375693,0.17096776,-0.116767555,0.0045241266,-0.03223844,0.010461017,-0.20755187,-0.0031209886,0.076880395,0.040454794,0.10501168,-0.03734623,-0.041368775,0.0066799875,-0.061119825,0.009397247,0.113774166,-0.1904507,0.2906558,-0.070255734,0.14258209,-0.04350291,-0.04137858,-0.045880046
